# {"pool_assignment":"shared-twice","pool_binding":"shared-default-secondary-pinned","threads":10,"shared_threads":6,"secondary_threads":4,"checkpoint_operations":10000,"operator_pools":["shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","secondary","secondary","secondary","secondary"]}
0,173
0,340
0,508
0,674
0,840
0,937
0,1034
0,1130
0,1224
0,1318
1,173
1,342
1,513
1,692
1,858
1,957
1,1056
1,1153
1,1248
1,1332
2,173
2,342
2,509
2,683
2,848
2,944
2,1041
2,1137
2,1231
2,1324
3,177
3,346
3,515
3,682
3,852
3,947
3,1044
3,1142
3,1237
3,1328
4,172
4,341
4,509
4,676
4,842
4,939
4,1036
4,1132
4,1226
4,1320
5,181
5,382
5,581
5,774
5,901
5,997
5,1095
5,1191
5,1287
5,1347
6,173
6,340
6,508
6,674
6,840
6,937
6,1034
6,1130
6,1224
6,1318
7,173
7,342
7,513
7,692
7,858
7,957
7,1056
7,1153
7,1248
7,1333
8,173
8,341
8,509
8,683
8,848
8,944
8,1041
8,1137
8,1231
8,1323
9,177
9,346
9,515
9,682
9,852
9,947
9,1044
9,1142
9,1237
9,1328
10,172
10,341
10,509
10,676
10,842
10,939
10,1036
10,1132
10,1226
10,1320
11,181
11,382
11,581
11,774
11,901
11,997
11,1095
11,1191
11,1287
11,1347
12,91
12,175
12,258
12,343
12,428
12,513
12,596
12,681
12,766
12,847
13,88
13,174
13,260
13,346
13,432
13,517
13,600
13,686
13,772
13,852
14,89
14,175
14,260
14,343
14,428
14,513
14,596
14,682
14,768
14,851
15,89
15,172
15,255
15,338
15,421
15,504
15,586
15,668
15,750
15,832
