# {"pool_assignment":"shared-twice","pool_binding":"shared-default-secondary-pinned","threads":10,"shared_threads":6,"secondary_threads":4,"checkpoint_operations":100,"operator_pools":["shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","secondary","secondary","secondary","secondary"]}
0,199
0,399
0,600
0,800
0,1001
0,1201
0,1402
0,1602
0,1803
0,2003
1,199
1,400
1,600
1,801
1,1001
1,1202
1,1402
1,1603
1,1803
1,2004
2,201
2,402
2,602
2,803
2,1003
2,1204
2,1404
2,1605
2,1805
2,2005
3,199
3,400
3,600
3,801
3,1001
3,1202
3,1402
3,1603
3,1803
3,2004
4,199
4,400
4,600
4,801
4,1001
4,1202
4,1402
4,1603
4,1803
4,2004
5,199
5,399
5,600
5,800
5,1001
5,1201
5,1402
5,1602
5,1803
5,2003
6,200
6,400
6,601
6,801
6,1002
6,1202
6,1403
6,1603
6,1804
6,2004
7,200
7,401
7,601
7,802
7,1002
7,1203
7,1403
7,1604
7,1804
7,2005
8,202
8,402
8,603
8,804
8,1004
8,1205
8,1405
8,1606
8,1806
8,2006
9,200
9,401
9,601
9,802
9,1002
9,1203
9,1403
9,1604
9,1804
9,2005
10,200
10,401
10,601
10,802
10,1002
10,1203
10,1403
10,1604
10,1804
10,2005
11,200
11,400
11,601
11,801
11,1002
11,1202
11,1403
11,1603
11,1804
11,2004
12,100
12,200
12,300
12,400
12,501
12,601
12,701
12,801
12,901
12,1002
13,100
13,200
13,300
13,400
13,501
13,601
13,701
13,801
13,902
13,1002
14,100
14,200
14,300
14,401
14,501
14,601
14,701
14,802
14,902
14,1002
15,100
15,200
15,300
15,400
15,501
15,601
15,701
15,801
15,902
15,1002
