# {"pool_assignment":"shared-twice","pool_binding":"shared-default-secondary-pinned","threads":2,"shared_threads":2,"secondary_threads":0,"checkpoint_operations":10000,"operator_pools":["shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared"]}
0,239
0,472
0,703
0,933
0,1163
0,1396
0,1627
0,1858
0,2090
0,2320
1,237
1,470
1,701
1,931
1,1162
1,1394
1,1625
1,1856
1,2088
1,2319
2,239
2,472
2,703
2,933
2,1163
2,1396
2,1627
2,1858
2,2090
2,2320
3,237
3,470
3,701
3,931
3,1162
3,1394
3,1625
3,1856
3,2088
3,2319
4,239
4,472
4,703
4,933
4,1163
4,1396
4,1627
4,1858
4,2090
4,2320
5,237
5,470
5,701
5,931
5,1162
5,1394
5,1625
5,1856
5,2088
5,2319
6,239
6,472
6,703
6,933
6,1163
6,1396
6,1627
6,1858
6,2090
6,2320
7,237
7,470
7,701
7,931
7,1162
7,1394
7,1625
7,1856
7,2088
7,2319
8,239
8,472
8,703
8,933
8,1163
8,1396
8,1627
8,1858
8,2090
8,2320
9,237
9,470
9,701
9,931
9,1162
9,1394
9,1625
9,1856
9,2088
9,2319
10,239
10,472
10,703
10,933
10,1163
10,1396
10,1627
10,1858
10,2090
10,2320
11,237
11,470
11,701
11,931
11,1162
11,1394
11,1625
11,1856
11,2088
11,2319
12,239
12,472
12,703
12,933
12,1163
12,1396
12,1627
12,1858
12,2090
12,2320
13,237
13,470
13,701
13,931
13,1162
13,1394
13,1625
13,1856
13,2088
13,2319
14,239
14,472
14,703
14,933
14,1163
14,1396
14,1627
14,1858
14,2090
14,2320
15,237
15,470
15,701
15,931
15,1162
15,1394
15,1625
15,1856
15,2088
15,2319
