# {"pool_assignment":"shared-twice","pool_binding":"shared-default-secondary-pinned","threads":1,"shared_threads":1,"secondary_threads":0,"checkpoint_operations":10000,"operator_pools":["shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared"]}
0,546
0,1086
0,1639
0,2192
0,2746
0,3300
0,3858
0,4415
0,4970
0,5525
1,546
1,1086
1,1639
1,2192
1,2746
1,3300
1,3858
1,4415
1,4970
1,5525
2,546
2,1086
2,1639
2,2192
2,2746
2,3300
2,3858
2,4415
2,4970
2,5525
3,546
3,1086
3,1639
3,2192
3,2746
3,3300
3,3858
3,4415
3,4970
3,5525
4,546
4,1086
4,1639
4,2192
4,2746
4,3300
4,3858
4,4415
4,4970
4,5525
5,546
5,1086
5,1639
5,2192
5,2746
5,3300
5,3858
5,4415
5,4970
5,5525
6,546
6,1086
6,1639
6,2192
6,2746
6,3300
6,3858
6,4415
6,4970
6,5525
7,546
7,1086
7,1639
7,2192
7,2746
7,3300
7,3858
7,4415
7,4970
7,5525
8,546
8,1086
8,1639
8,2192
8,2746
8,3300
8,3858
8,4415
8,4970
8,5525
9,546
9,1086
9,1639
9,2192
9,2746
9,3300
9,3858
9,4415
9,4970
9,5525
10,546
10,1086
10,1639
10,2192
10,2746
10,3300
10,3858
10,4415
10,4970
10,5525
11,546
11,1086
11,1639
11,2192
11,2746
11,3300
11,3858
11,4415
11,4970
11,5525
12,546
12,1086
12,1639
12,2192
12,2746
12,3300
12,3858
12,4415
12,4970
12,5525
13,546
13,1086
13,1639
13,2192
13,2746
13,3300
13,3858
13,4415
13,4970
13,5525
14,546
14,1086
14,1639
14,2192
14,2746
14,3300
14,3858
14,4415
14,4970
14,5525
15,546
15,1086
15,1639
15,2192
15,2746
15,3300
15,3858
15,4415
15,4970
15,5525
