# {"pool_assignment":"shared-twice","pool_binding":"shared-default-secondary-pinned","threads":1,"shared_threads":1,"secondary_threads":0,"checkpoint_operations":100,"operator_pools":["shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared","shared"]}
0,1593
0,3202
0,4810
0,6418
0,8026
0,9635
0,11243
0,12851
0,14460
0,16068
1,1594
1,3203
1,4811
1,6419
1,8027
1,9636
1,11244
1,12852
1,14461
1,16069
2,1595
2,3204
2,4812
2,6420
2,8028
2,9637
2,11245
2,12853
2,14462
2,16070
3,1596
3,3205
3,4813
3,6421
3,8029
3,9638
3,11246
3,12854
3,14463
3,16071
4,1597
4,3206
4,4814
4,6422
4,8030
4,9639
4,11247
4,12855
4,14464
4,16072
5,1598
5,3207
5,4815
5,6423
5,8031
5,9640
5,11248
5,12856
5,14465
5,16073
6,1599
6,3208
6,4816
6,6424
6,8032
6,9641
6,11249
6,12857
6,14466
6,16074
7,1600
7,3209
7,4817
7,6425
7,8033
7,9642
7,11250
7,12858
7,14467
7,16075
8,1601
8,3210
8,4818
8,6426
8,8034
8,9643
8,11251
8,12859
8,14468
8,16076
9,1602
9,3211
9,4819
9,6427
9,8035
9,9644
9,11252
9,12860
9,14469
9,16077
10,1603
10,3212
10,4820
10,6428
10,8036
10,9645
10,11253
10,12861
10,14470
10,16078
11,1604
11,3213
11,4821
11,6429
11,8037
11,9646
11,11254
11,12862
11,14471
11,16079
12,1605
12,3214
12,4822
12,6430
12,8038
12,9647
12,11255
12,12863
12,14472
12,16080
13,1606
13,3215
13,4823
13,6431
13,8039
13,9648
13,11256
13,12864
13,14473
13,16081
14,1607
14,3216
14,4824
14,6432
14,8040
14,9649
14,11257
14,12865
14,14474
14,16082
15,1608
15,3217
15,4825
15,6433
15,8041
15,9650
15,11258
15,12866
15,14475
15,16083
