# {"pool_assignment":"shared-twice","pool_binding":"secondary-default","threads":16,"shared_threads":0,"secondary_threads":16,"checkpoint_operations":10000,"operator_pools":["secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary","secondary"]}
0,102
0,205
0,369
0,530
0,631
0,732
0,834
0,935
0,1035
0,1118
1,200
1,399
1,602
1,804
1,1002
1,1142
1,1195
1,1240
1,1279
1,1314
2,102
2,204
2,307
2,410
2,511
2,614
2,716
2,817
2,919
2,1021
3,107
3,212
3,317
3,423
3,549
3,753
3,962
3,1084
3,1151
3,1202
4,198
4,409
4,626
4,748
4,856
4,959
4,1060
4,1138
4,1193
4,1238
5,109
5,214
5,319
5,426
5,533
5,639
5,746
5,895
5,1071
5,1143
6,112
6,221
6,329
6,438
6,547
6,656
6,808
6,916
6,1026
6,1123
7,109
7,214
7,320
7,426
7,533
7,641
7,777
7,884
7,993
7,1093
8,106
8,209
8,316
8,420
8,523
8,627
8,730
8,833
8,937
8,1039
9,110
9,216
9,323
9,430
9,536
9,645
9,754
9,860
9,968
9,1070
10,107
10,228
10,417
10,628
10,840
10,1044
10,1154
10,1207
10,1250
10,1289
11,109
11,216
11,325
11,432
11,540
11,648
11,755
11,861
11,968
11,1072
12,212
12,424
12,638
12,852
12,1062
12,1157
12,1210
12,1252
12,1290
12,1324
13,201
13,322
13,427
13,533
13,638
13,744
13,849
13,954
13,1057
13,1142
14,212
14,336
14,445
14,552
14,660
14,768
14,877
14,985
14,1103
14,1167
15,213
15,422
15,632
15,850
15,1056
15,1162
15,1212
15,1255
15,1294
15,1325
